episode,env_seed,return,steps,score,broken_bricks,remaining_bricks,clear,lives,terminal_reason,epsilon,loss,td_error_abs_mean,q_mean,q_max,replay_size,global_step,wall_clock_sec
605,605,148.51000000000076,149,1,1,81,0,0,no_lives,0.050000000000000044,2.749428413492696,2.835556993048463,1.281164673965693,113.72888771479562,90378,90378,0.5500537080006325
606,606,547.3400000000021,266,3,3,79,0,0,no_lives,0.050000000000000044,2.9134476078044855,3.0011741814336608,1.1446329752128586,104.78327101334594,90644,90644,1.4393790829999489
607,607,149.23000000000042,77,1,1,81,0,0,no_lives,0.050000000000000044,3.2857344732559346,3.3806056492514425,1.266501049910273,116.83220709144295,90721,90721,0.29254779100301675
608,608,149.26000000000042,74,1,1,81,0,0,no_lives,0.050000000000000044,2.9708267703174136,3.0572121046684884,1.202219725246667,111.36337795773068,90795,90795,0.27769562500179745
609,609,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,2.774221096498271,2.872978241606192,1.0690517282169876,99.26513292331889,90894,90894,0.3612310829994385
610,610,148.99000000000055,101,1,1,81,0,0,no_lives,0.050000000000000044,2.7531754946460634,2.832693913933074,0.9801524035600336,99.38328529584525,90995,90995,0.37000925000029383
611,611,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,3.077633084860974,3.1641433554745855,1.1304436370264739,107.94059529758636,91079,91079,0.32573716700426303
612,612,942.970000000006,703,5,5,77,0,0,no_lives,0.050000000000000044,2.9629803166337574,3.047824490502752,1.0417735104512311,100.35625219887724,91782,91782,2.6181513749979786
613,613,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,2.877760415495341,2.959131603825024,1.004007426647191,88.48269932297454,91869,91869,0.31517970799905015
614,614,348.20000000000095,180,2,2,80,0,0,no_lives,0.050000000000000044,2.9852992279144623,3.0821735594421624,1.0529885576203621,98.3928913222419,92049,92049,0.6554032499989262
615,615,148.93000000000058,107,1,1,81,0,0,no_lives,0.050000000000000044,2.95663488963967,3.0337257430166287,0.9111582181420804,86.89716000868896,92156,92156,0.387712832998659
616,616,149.18000000000043,82,1,1,81,0,0,no_lives,0.050000000000000044,2.8494246683833078,2.923278997220644,1.0632014281411724,99.84745076226025,92238,92238,0.3341913750045933
617,617,148.32000000000085,168,1,1,81,0,0,no_lives,0.050000000000000044,2.937900216268775,3.027108570871254,1.0937503732441525,99.8570859006473,92406,92406,0.7658962920031627
618,618,347.78000000000173,222,2,2,80,0,0,no_lives,0.050000000000000044,2.8860878895754247,2.964134337279845,1.1107142307228715,100.80899094676113,92628,92628,0.9844282080011908
619,619,348.9400000000006,106,2,2,80,0,0,no_lives,0.050000000000000044,2.8411926605193965,2.9216008239056706,1.1624609708153415,103.4336526573829,92734,92734,0.4123784160037758
620,620,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,2.8488985608247193,2.9304328548411527,1.1952437892405674,105.4877214865251,92833,92833,0.36516629200195894
621,621,149.21000000000043,79,1,1,81,0,0,no_lives,0.050000000000000044,2.8267659933064606,2.915049231646559,0.9542651809516209,86.31643441960782,92912,92912,0.3112052500000573
622,622,148.96000000000058,104,1,1,81,0,0,no_lives,0.050000000000000044,2.6311178672163247,2.716683526738332,1.2388242901875997,113.31799093576578,93016,93016,0.4405299999998533
623,623,2144.5999999999885,540,11,11,71,0,0,no_lives,0.050000000000000044,2.857673408675085,2.9445631671765886,1.1627255046714304,101.74541983869341,93556,93556,2.14212195899745
624,624,6133.609999999762,1639,31,31,51,0,0,no_lives,0.050000000000000044,2.8494411512072606,2.940813326116031,1.0867760274720004,101.47513690905429,95195,95195,6.752054124997812
625,625,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,2.9805602012710626,3.075334518676859,0.8213916349535187,85.16771046320598,95282,95282,0.36421633300051326
626,626,149.19000000000042,81,1,1,81,0,0,no_lives,0.050000000000000044,3.256464851801686,3.359023869037628,0.843236880453108,93.76501606717522,95363,95363,0.4224443329949281
627,627,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,2.9405349222299186,3.0225023104551623,1.1372810800143696,107.41291904449463,95457,95457,0.38914529199973913
628,628,348.2900000000012,171,2,2,80,0,0,no_lives,0.050000000000000044,3.1405802416664206,3.2352098593847796,1.018589028293452,97.03498071815535,95628,95628,0.6300198750031996
629,629,348.08000000000135,192,2,2,80,0,0,no_lives,0.050000000000000044,2.7500616309019583,2.848006045756241,0.8878670493504615,96.75486499319474,95820,95820,0.6526408749996335
630,630,149.1100000000005,89,1,1,81,0,0,no_lives,0.050000000000000044,2.798261628831538,2.910308774602547,1.0754956110129448,110.27246401818951,95909,95909,0.3090600829964387
631,631,148.94000000000057,106,1,1,81,0,0,no_lives,0.050000000000000044,2.9826676190944985,3.0939744130690707,0.7694036855052373,92.8100335597992,96015,96015,0.3860679999997956
632,632,348.3900000000008,161,2,2,80,0,0,no_lives,0.050000000000000044,2.7682446312413824,2.86687747062826,0.6695003388464011,90.36788017853446,96176,96176,0.5601969589988585
633,633,348.4800000000008,152,2,2,80,0,0,no_lives,0.050000000000000044,3.1067181591612383,3.212744218762964,0.8156571349919479,103.50674079907567,96328,96328,0.6499782920000143
634,634,1144.4800000000046,552,6,6,76,0,0,no_lives,0.050000000000000044,2.839453424368833,2.9331477212422676,0.95283632269939,107.21416794303535,96880,96880,3.9562968339960207
635,635,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,2.796562154739719,2.883287589808907,1.1617860097174693,119.61563619941172,96979,96979,0.4653687089958112
636,636,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,2.912860645047116,3.0183256805093603,1.2444368991812673,126.95811257699523,97078,97078,0.3455880000037723
637,637,149.04000000000053,96,1,1,81,0,0,no_lives,0.050000000000000044,2.9286278238190184,3.0412831266100206,1.070404723228421,109.34445396065712,97174,97174,0.3308777080019354
638,638,548.1800000000013,182,3,3,79,0,0,no_lives,0.050000000000000044,3.241065098451205,3.3423977249435017,1.100240663267099,116.80549483508854,97356,97356,0.6362585409951862
639,639,149.0900000000005,91,1,1,81,0,0,no_lives,0.050000000000000044,3.3111117119481275,3.4118950350598976,0.870988906535146,103.80993689023532,97447,97447,0.49288375000469387
640,640,149.23000000000042,77,1,1,81,0,0,no_lives,0.050000000000000044,2.628520945613212,2.749936427292112,0.9215773306867805,108.0357099694091,97524,97524,0.3271893330020248
641,641,348.5100000000008,149,2,2,80,0,0,no_lives,0.050000000000000044,2.97565662451776,3.077302178880512,1.14012158633016,116.6740961906894,97673,97673,0.5473923750032554
642,642,149.22000000000043,78,1,1,81,0,0,no_lives,0.050000000000000044,2.419730433525565,2.513454676629641,1.0277232135622165,109.57832273458823,97751,97751,0.259693416999653
643,643,347.1500000000019,285,2,2,80,0,0,no_lives,0.050000000000000044,2.966323754392368,3.0563138622202373,0.9435456668239153,109.67277520999573,98036,98036,1.3551067090011202
644,644,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,3.1286005921262716,3.248161363016282,0.7433404944437955,109.17468864009494,98120,98120,0.3168028330037487
645,645,149.14000000000047,86,1,1,81,0,0,no_lives,0.050000000000000044,2.9754761791203257,3.061418954023095,0.5658076890029533,92.59248441319133,98206,98206,0.5005280420009512
646,646,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,3.118904618607105,3.2184374200423127,0.8942242855934993,110.59918052735536,98298,98298,0.5118134579970501
647,647,149.1200000000005,88,1,1,81,0,0,no_lives,0.050000000000000044,2.817310276737606,2.912048256956041,0.6876927905144509,104.04424188353799,98386,98386,0.7524219169936259
648,648,349.0600000000005,94,2,2,80,0,0,no_lives,0.050000000000000044,2.8039991265420428,2.8950968249998192,0.700761030319127,105.01060009509959,98480,98480,0.9316824999987148
649,649,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,2.4535854473222223,2.549033946845503,0.7942077490456757,118.13413143725623,98564,98564,0.461051165999379
650,650,149.23000000000042,77,1,1,81,0,0,no_lives,0.050000000000000044,3.046150200951893,3.139623820684947,0.8821411848600421,111.62536643387435,98641,98641,0.3371367910003755
651,651,545.1900000000038,481,3,3,79,0,0,no_lives,0.050000000000000044,2.776986895474216,2.8740027851334107,0.7148605764595687,103.35599586720774,99122,99122,2.592356583001674
652,652,148.99000000000055,101,1,1,81,0,0,no_lives,0.050000000000000044,2.5863932326463708,2.684672903527718,0.6655591186735373,107.1037632215141,99223,99223,0.515563959001156
653,653,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,2.795791048888417,2.879536089455259,0.5670475198448389,105.30076114610694,99310,99310,0.7440875829997822
654,654,349.11000000000047,89,2,2,80,0,0,no_lives,0.050000000000000044,3.129397679920821,3.2310117892083827,0.6768964467350436,99.2627417585823,99399,99399,0.3399920000010752
655,655,1343.8300000000054,617,7,7,75,0,0,no_lives,0.050000000000000044,2.8254416773746294,2.92593255993492,0.7607338211150664,105.45155565162918,100000,100016,2.386332541995216
656,656,349.01000000000056,99,2,2,80,0,0,no_lives,0.050000000000000044,2.746563787694381,2.876419168229055,0.6300535162515712,102.49147054402515,100000,100115,0.38521700000273995
657,657,149.0900000000005,91,1,1,81,0,0,no_lives,0.050000000000000044,2.843945040480121,2.930324477481318,1.0137433874789257,120.96034047891806,100000,100206,0.3527711659990018
658,658,348.8000000000007,120,2,2,80,0,0,no_lives,0.050000000000000044,2.90198283973538,2.9975082909998796,0.4977647537365556,98.48193483352661,100000,100326,0.4524559169949498
659,659,148.21000000000092,179,1,1,81,0,0,no_lives,0.050000000000000044,2.979177551143725,3.0753243781168367,0.5752415443925374,98.05532282823957,100000,100505,0.6783312500047032
660,660,149.18000000000043,82,1,1,81,0,0,no_lives,0.050000000000000044,2.685074293815599,2.800223440113591,0.45310407608929204,97.09511085835899,100000,100587,0.3226408340051421
661,661,149.0900000000005,91,1,1,81,0,0,no_lives,0.050000000000000044,2.7465238097011224,2.862693987131774,0.7319316043496735,106.26058443824013,100000,100678,0.3562953340006061
662,662,148.28000000000088,172,1,1,81,0,0,no_lives,0.050000000000000044,2.841861841802182,2.935834850769403,0.4250105090559796,91.78643020363741,100000,100850,0.7336460840015206
663,663,148.2600000000009,174,1,1,81,0,0,no_lives,0.050000000000000044,2.515147716545596,2.6057603983529685,0.5249782647273835,97.48569928640607,100000,101024,0.6728998749968014
664,664,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,2.8164223319497603,2.9105163249133645,0.6630004151756393,103.91400087838885,100000,101111,0.3306269169988809
665,665,149.04000000000053,96,1,1,81,0,0,no_lives,0.050000000000000044,2.622276253066957,2.742566362489015,0.3766313083130323,94.21557293832302,100000,101207,0.36420354100118857
666,666,149.0900000000005,91,1,1,81,0,0,no_lives,0.050000000000000044,2.9927714122971008,3.1012291706034114,0.5839721704577352,105.9980429502634,100000,101298,0.5068905829975847
667,667,148.54000000000076,146,1,1,81,0,0,no_lives,0.050000000000000044,2.9945650476267027,3.086405499672441,0.5713095822250343,101.52345721362389,100000,101444,1.5730474579977454
668,668,149.15000000000046,85,1,1,81,0,0,no_lives,0.050000000000000044,2.5985479175934896,2.6966772893772406,0.5942148583448108,102.71589242710786,100000,101529,1.0390997919967049
669,669,348.19000000000096,181,2,2,80,0,0,no_lives,0.050000000000000044,3.173780508329114,3.2800948289917646,0.48758488712647097,97.90969937414096,100000,101710,1.3009093329965253
670,670,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,2.9054421598805074,3.0114745566661054,0.6770939452157534,104.9372603741098,100000,101804,0.6411038329970324
671,671,149.21000000000043,79,1,1,81,0,0,no_lives,0.050000000000000044,2.5620229859140853,2.662834393874377,0.592501674890754,103.48688968223861,100000,101883,0.5812265829954413
672,672,149.23000000000042,77,1,1,81,0,0,no_lives,0.050000000000000044,2.8913692711495687,3.0053763225094063,0.6114255541379189,107.58512121671205,100000,101960,0.48572695899929386
673,673,1743.4500000000057,655,9,9,73,0,0,no_lives,0.050000000000000044,2.763207910841914,2.866887412043928,0.7626427169320465,103.8294207929655,100000,102615,4.535701249995327
674,674,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,2.8012583676646363,2.9108845792076687,1.2682508072478975,119.4922335046403,100000,102709,0.3622119580031722
675,675,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,2.6716119013837583,2.760317711336982,0.994428262716004,119.39129823730106,100000,102793,0.7910180000035325
676,676,149.0900000000005,91,1,1,81,0,0,no_lives,0.050000000000000044,2.5881190499556914,2.69547653902363,1.1021436310608637,117.27835275838663,100000,102884,0.58953874999861
677,677,148.50000000000077,150,1,1,81,0,0,no_lives,0.050000000000000044,2.6248126738208035,2.722403893272082,0.7895121203611294,104.24491876284281,100000,103034,0.774097667002934
678,678,149.2400000000004,76,1,1,81,0,0,no_lives,0.050000000000000044,2.6887141286983693,2.7846054529869244,0.7589686019591203,108.04804242284675,100000,103110,0.3532541669992497
679,679,348.92000000000064,108,2,2,80,0,0,no_lives,0.050000000000000044,3.0644219561686947,3.1925377760910325,0.9603738596682282,105.68812262128901,100000,103218,0.3923611249992973
680,680,148.29000000000087,171,1,1,81,0,0,no_lives,0.050000000000000044,2.703814350166603,2.8126845044350763,1.0439611671312727,115.07919102663185,100000,103389,0.5701633749995381
681,681,149.18000000000046,82,1,1,81,0,0,no_lives,0.050000000000000044,2.6211034178324955,2.7237103764058612,1.3986522061068838,124.98604040029572,100000,103471,0.27453637500002515
682,682,149.15000000000046,85,1,1,81,0,0,no_lives,0.050000000000000044,2.844884871121715,2.945457089560873,1.0463846677763606,110.15350647533641,100000,103556,0.2840196249962901
683,683,349.13000000000045,87,2,2,80,0,0,no_lives,0.050000000000000044,2.7410067252322348,2.8399556986559396,1.0222421242298836,116.14252237889959,100000,103643,0.3822319579994655
684,684,149.21000000000043,79,1,1,81,0,0,no_lives,0.050000000000000044,2.9650279511756534,3.069490386715418,1.0270057710571379,113.3317159097406,100000,103722,0.46180320799612673
685,685,149.2400000000004,76,1,1,81,0,0,no_lives,0.050000000000000044,2.838764828041588,2.956943943116226,1.0231531644730192,116.38036163229691,100000,103798,0.3848594589944696
686,686,149.22000000000043,78,1,1,81,0,0,no_lives,0.050000000000000044,2.4128656465297516,2.5231877577801547,0.9593775242758102,101.83185150073125,100000,103876,0.45455608300107997
687,687,148.53000000000074,147,1,1,81,0,0,no_lives,0.050000000000000044,2.7239126967548133,2.834068971274256,1.1286773062722921,112.78330906394388,100000,104023,0.6647815410033218
688,688,2136.7399999999925,1326,11,11,71,0,0,no_lives,0.050000000000000044,2.784876540822446,2.892366233597851,0.8554967298390539,103.7434543962752,100000,105349,8.282034666000982
689,689,149.11000000000047,89,1,1,81,0,0,no_lives,0.050000000000000044,2.4455550555662997,2.5305831898631674,0.7844006767642967,101.22182035981939,100000,105438,0.4527964160006377
690,690,149.11000000000047,89,1,1,81,0,0,no_lives,0.050000000000000044,2.65030178580475,2.750866656390469,0.7845711993953485,106.55413938372322,100000,105527,0.38042366699664854
691,691,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,2.683298549476139,2.7926261633476046,0.8578461389889583,105.14138578861318,100000,105621,0.5455397920013638
692,692,3343.0799999999526,692,17,17,65,0,0,no_lives,0.050000000000000044,2.7780897352343823,2.88699746661082,0.7344497694516813,100.60946697720213,100000,106313,4.5823529999979655
693,693,148.93000000000058,107,1,1,81,0,0,no_lives,0.050000000000000044,2.9522972697409515,3.0585094001666406,0.5290562340937485,97.067325021619,100000,106420,0.466531958001724
694,694,149.2400000000004,76,1,1,81,0,0,no_lives,0.050000000000000044,2.7306669881371293,2.845340569650656,0.7560041721161198,103.33203170174046,100000,106496,0.2925503340011346
695,695,348.2900000000009,171,2,2,80,0,0,no_lives,0.050000000000000044,2.7474485056404,2.851230646347442,0.5290412817093167,94.82909076534517,100000,106667,1.6151262080020388
696,696,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,2.4718557284878835,2.56346566762243,0.7526617559737393,101.74173324448722,100000,106751,0.508811917003186
697,697,348.33000000000084,167,2,2,80,0,0,no_lives,0.050000000000000044,2.6198700023452544,2.711690154461982,0.5663517426286718,95.01659297943115,100000,106918,0.8564464580049389
698,698,349.1800000000005,82,2,2,80,0,0,no_lives,0.050000000000000044,2.8487007232928057,2.950846182500444,0.7643166115229223,111.53184348780934,100000,107000,0.5071937500033528
699,699,1946.8000000000025,320,10,10,72,0,0,no_lives,0.050000000000000044,2.853233323778113,2.965376270923298,0.7561802292009816,102.31366191804409,100000,107320,1.3342269170025247
700,700,149.03000000000054,97,1,1,81,0,0,no_lives,0.050000000000000044,2.901731241091164,2.9951902041883813,0.9425412133412877,114.60068063637645,100000,107417,0.4589732919994276
701,701,747.480000000002,252,4,4,78,0,0,no_lives,0.050000000000000044,2.8056626600649444,2.9077222694953284,0.8225580195892632,102.86823126626393,100000,107669,1.1346292089947383
702,702,148.28000000000088,172,1,1,81,0,0,no_lives,0.050000000000000044,2.985721591984593,3.0879135027874347,0.7457959186339881,101.12319462798362,100000,107841,0.7072113329995773
703,703,349.18000000000046,82,2,2,80,0,0,no_lives,0.050000000000000044,2.4024940142294438,2.5069907196774714,0.7877670165333079,99.24141869893889,100000,107923,0.36374483299732674
704,704,149.18000000000043,82,1,1,81,0,0,no_lives,0.050000000000000044,2.4508640661086067,2.564272324032173,0.6778579640838249,97.57131378825117,100000,108005,0.45862299999862444
705,705,349.02000000000055,98,2,2,80,0,0,no_lives,0.050000000000000044,2.674225951649477,2.7747387072565606,0.693733979786309,107.32703808375767,100000,108103,0.4550104160007322
706,706,148.40000000000083,160,1,1,81,0,0,no_lives,0.050000000000000044,2.63152930662327,2.7354816718492656,0.5656962715729605,103.11113969683647,100000,108263,0.6113585409984807
707,707,149.23000000000042,77,1,1,81,0,0,no_lives,0.050000000000000044,2.4112328887711483,2.5260041276742884,0.620309235842584,104.45406097560733,100000,108340,0.29517925000254763
708,708,149.21000000000043,79,1,1,81,0,0,no_lives,0.050000000000000044,3.050719826069625,3.15754230103538,0.4407028601905685,97.8974265569373,100000,108419,0.34020054199936567
709,709,349.1300000000005,87,2,2,80,0,0,no_lives,0.050000000000000044,2.5282232101107467,2.6326003609888855,0.5573126222595743,106.56300398947178,100000,108506,0.3633354170015082
710,710,148.98000000000056,102,1,1,81,0,0,no_lives,0.050000000000000044,2.957757261764331,3.0724213732516064,0.6444879967340396,101.88829794117049,100000,108608,0.3828872500016587
711,711,149.18000000000046,82,1,1,81,0,0,no_lives,0.050000000000000044,2.473887633475498,2.567860690922272,0.5140478484355276,101.98883145029951,100000,108690,0.3150537500041537
712,712,149.03000000000054,97,1,1,81,0,0,no_lives,0.050000000000000044,2.5274163546117463,2.633415747587521,0.41962021827870577,95.37446092821888,100000,108787,0.3191785829985747
713,713,149.11000000000047,89,1,1,81,0,0,no_lives,0.050000000000000044,2.719700347108955,2.832970192090849,0.6364850404389789,107.90485081511937,100000,108876,0.30924974999652477
714,714,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,2.695204694364648,2.7942919501628,0.33170896598362715,90.45420692706931,100000,108963,0.8639623339986429
715,715,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,2.9326781933242927,3.0448332397323665,0.6337475061529514,114.72719517139474,100000,109062,0.4192043750008452
716,716,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,3.0439826350701953,3.1538262505127097,0.5268113522404998,104.28398070938286,100000,109149,0.3087761249989853
717,717,149.21000000000043,79,1,1,81,0,0,no_lives,0.050000000000000044,2.9678352946250497,3.1112635607206367,0.3029877389250677,102.1774685654459,100000,109228,0.27461849999963306
718,718,149.04000000000053,96,1,1,81,0,0,no_lives,0.050000000000000044,3.140349376325806,3.255964922330653,0.42556553539664793,98.74102893471718,100000,109324,0.34571720900567016
719,719,349.0600000000005,94,2,2,80,0,0,no_lives,0.050000000000000044,2.893203712365729,3.045489305352911,0.4155814400279617,100.11454495470575,100000,109418,0.3547927090039593
720,720,148.98000000000056,102,1,1,81,0,0,no_lives,0.050000000000000044,2.700595486817845,2.827293631127652,0.21160364418527952,91.35686815953723,100000,109520,0.38335708399972646
721,721,149.05000000000052,95,1,1,81,0,0,no_lives,0.050000000000000044,2.912880287495883,3.024515090255361,0.26911382665857675,98.67200007187692,100000,109615,0.582957083999645
722,722,349.2000000000005,80,2,2,80,0,0,no_lives,0.050000000000000044,2.65963997321669,2.7769365468993783,0.6890940804994898,106.94163799285889,100000,109695,0.34869174999766983
723,723,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,3.10936284353248,3.2325021702310313,0.4609175719442251,104.96202254295349,100000,109787,0.40392374999646563
724,724,348.5200000000008,148,2,2,80,0,0,no_lives,0.050000000000000044,2.5718999301410608,2.696069461369031,0.43492327473201864,105.31347757416802,100000,109935,0.8825212080046185
725,725,149.2800000000004,72,1,1,81,0,0,no_lives,0.050000000000000044,2.7946410970503672,2.9057681082437434,0.4742740653794802,111.81564699278937,100000,110007,0.5360141249984736
726,726,349.00000000000057,100,2,2,80,0,0,no_lives,0.050000000000000044,3.0162172491848467,3.139002262353897,0.2422267585620284,96.06965240478516,100000,110107,0.43138175000058254
727,727,149.18000000000043,82,1,1,81,0,0,no_lives,0.050000000000000044,2.899516977426573,3.027529650435942,0.3169417855501595,104.41394680883826,100000,110189,0.7446950409939745
728,728,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,3.0305704663496935,3.1505204901613038,0.23675849924570527,95.14421718422024,100000,110276,0.44321066699922085
729,729,349.1800000000005,82,2,2,80,0,0,no_lives,0.050000000000000044,2.591479856390279,2.710898239937861,0.09226151760213258,87.71633395916078,100000,110358,0.5815712080002413
730,730,149.11000000000047,89,1,1,81,0,0,no_lives,0.050000000000000044,2.4455088816604085,2.5490744143222157,0.36259048534661864,105.34796053639958,100000,110447,0.4311048329982441
731,731,149.21000000000043,79,1,1,81,0,0,no_lives,0.050000000000000044,2.7313277932072553,2.855135326709928,0.4596384838282402,103.95612397978577,100000,110526,0.27370683300250676
732,732,349.01000000000056,99,2,2,80,0,0,no_lives,0.050000000000000044,2.6744738141676843,2.7739910686557945,0.5425500716741263,111.44076383956755,100000,110625,0.34497833299974445
733,733,548.4600000000008,154,3,3,79,0,0,no_lives,0.050000000000000044,2.531358834954777,2.6365243057635697,0.4410657190125097,102.66641824276417,100000,110779,0.8319945409966749
734,734,149.18000000000043,82,1,1,81,0,0,no_lives,0.050000000000000044,2.735513309289406,2.8757071962988956,0.27164213882940935,105.62339950189357,100000,110861,0.3315898750006454
735,735,149.18000000000043,82,1,1,81,0,0,no_lives,0.050000000000000044,3.004511021804519,3.142109916068432,0.29198065430221215,99.9428610743546,100000,110943,0.38517712500470225
736,736,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,2.6685595353272684,2.7835652753710747,0.20357199999791115,98.95403974614244,100000,111037,0.5792960830003722
737,737,149.03000000000054,97,1,1,81,0,0,no_lives,0.050000000000000044,3.244488273180791,3.3817558111910966,0.47442602919241816,105.9999511463126,100000,111134,0.3786172500040266
738,738,349.1300000000005,87,2,2,80,0,0,no_lives,0.050000000000000044,2.9530803880215375,3.061484957049633,0.348972176469263,109.78233496348064,100000,111221,0.4349451250018319
739,739,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,2.882096876582966,2.9901668788201508,0.2665584235955244,98.9724479434134,100000,111308,0.45590549999906216
740,740,149.14000000000047,86,1,1,81,0,0,no_lives,0.050000000000000044,3.230749245440631,3.346910964870869,0.3117462173645753,104.51551595954008,100000,111394,0.3654929580006865
741,741,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,2.6881588265062013,2.8063462722174664,0.3029599087709125,94.85335629037085,100000,111488,1.902014291001251
742,742,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,2.900532627999339,3.019523636216209,0.38348864143093425,102.97532128152393,100000,111572,0.993334999999206
743,743,148.94000000000057,106,1,1,81,0,0,no_lives,0.050000000000000044,2.8235911528123014,2.938233276161383,0.35045393223803983,96.9237317229217,100000,111678,1.4161162500022328
744,744,149.2800000000004,72,1,1,81,0,0,no_lives,0.050000000000000044,2.8908711831706264,3.026308081837164,0.24318638185246122,103.59779229429033,100000,111750,0.3320071249981993
745,745,149.17000000000044,83,1,1,81,0,0,no_lives,0.050000000000000044,2.6481767523506408,2.753203829234264,0.39376385095921984,102.21859882538577,100000,111833,0.365217833998031
746,746,149.23000000000042,77,1,1,81,0,0,no_lives,0.050000000000000044,2.5472554177795717,2.6484131299249536,0.45455756827027766,99.43947853980126,100000,111910,0.29052587499609217
747,747,149.22000000000043,78,1,1,81,0,0,no_lives,0.050000000000000044,2.6597761969523837,2.7692672920723758,0.5269506618213387,105.09091520309448,100000,111988,0.2652851669990923
748,748,149.04000000000053,96,1,1,81,0,0,no_lives,0.050000000000000044,2.953358578054273,3.0501843868599585,0.24985880076807612,94.74940998355548,100000,112084,0.4975098330032779
749,749,148.9100000000006,109,1,1,81,0,0,no_lives,0.050000000000000044,2.7256655899312245,2.83649793075859,0.3370461630156486,94.77608117269814,100000,112193,0.5588942499962286
750,750,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,2.7509796301965985,2.8491264578669964,0.5264900649258057,108.76643371582031,100000,112292,1.526082292002684
751,751,348.91000000000065,109,2,2,80,0,0,no_lives,0.050000000000000044,2.3256541802932365,2.443300275901042,0.5245107939411296,101.35047304520913,100000,112401,0.4799187079988769
752,752,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,3.277306200015819,3.395429156292444,0.3244292617015455,95.37770555211209,100000,112488,0.36695804199553095
753,753,148.99000000000055,101,1,1,81,0,0,no_lives,0.050000000000000044,2.7837290692991474,2.9070452151469666,0.10596170654465066,89.50575804002214,100000,112589,0.9842452500015497
754,754,349.09000000000054,91,2,2,80,0,0,no_lives,0.050000000000000044,2.4559188660101166,2.5664937467938596,0.26989980139206726,95.51730682037689,100000,112680,0.9008257500026957
755,755,748.1700000000013,183,4,4,78,0,0,no_lives,0.050000000000000044,2.857180782934763,2.9801549944477004,0.2700851517920306,100.8412080306173,100000,112863,0.7753002919998835
756,756,149.04000000000053,96,1,1,81,0,0,no_lives,0.050000000000000044,3.050435308832675,3.181126586627215,0.3110832473030314,97.43505279223125,100000,112959,0.4585140000053798
757,757,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,2.6234452086602054,2.749780458114717,0.3940550621558467,99.76151260085727,100000,113051,0.437502749999112
758,758,347.6300000000018,237,2,2,80,0,0,no_lives,0.050000000000000044,3.1272797926667026,3.2509158775367566,0.03879136439385325,94.54853005952472,100000,113288,1.6764563329998055
759,759,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,3.2824720487073815,3.421343587414183,-0.023138410703401373,92.68593047363589,100000,113387,0.3446344580006553
760,760,547.8900000000016,211,3,3,79,0,0,no_lives,0.050000000000000044,2.5364635536641376,2.6534386676564035,0.055759471132733385,96.68207498071318,100000,113598,0.7423266250043525
761,761,149.19000000000045,81,1,1,81,0,0,no_lives,0.050000000000000044,2.8941351623032934,3.0247897899445193,0.08404939456118478,104.04458368560414,100000,113679,0.27993820900155697
762,762,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,3.3118910521982197,3.4289712147351277,0.20852220145628808,99.98167757277793,100000,113773,0.33505525000509806
763,763,747.0500000000023,295,4,4,78,0,0,no_lives,0.050000000000000044,2.8007094205909615,2.9243264299328042,-0.06363174894635203,92.51762429576809,100000,114068,1.308166542003164
764,764,348.36000000000115,164,2,2,80,0,0,no_lives,0.050000000000000044,2.939680462192017,3.07229191364675,0.0731921634841256,94.7626829961451,100000,114232,1.4765978750001523
