episode,env_seed,return,steps,score,broken_bricks,remaining_bricks,clear,lives,terminal_reason,epsilon,loss,td_error_abs_mean,q_mean,q_max,replay_size,global_step,wall_clock_sec
1198,1198,4940.06999999986,993,25,25,57,0,0,no_lives,0.050000000000000044,0.17398619804763932,113.32871303961717,-3.2550731512444977,7.96109863542478,100000,177419,16.140836958002183
1199,1199,2746.5899999999774,341,14,14,68,0,0,no_lives,0.050000000000000044,0.17368259416385132,114.76857372742595,-3.181267443924181,7.977861239413712,100000,177760,5.25379516700923
1200,1200,1544.9100000000042,509,8,8,74,0,0,no_lives,0.050000000000000044,0.17757929800250266,116.31577256058429,-3.0983637900975456,7.949751911088385,100000,178269,9.095930165989557
1201,1201,747.370000000002,263,4,4,78,0,0,no_lives,0.050000000000000044,0.17333130718354037,116.57591798731583,-3.0609858031508588,7.948560094652067,100000,178532,6.94056604099751
1202,1202,148.3900000000008,161,1,1,81,0,0,no_lives,0.050000000000000044,0.18282634629549818,116.84322736278084,-2.9556260812356605,7.964973734032293,100000,178693,3.9527170840010513
1203,1203,548.4000000000009,160,3,3,79,0,0,no_lives,0.050000000000000044,0.1677173831849359,117.0680037498474,-2.987681002379395,7.939103749394417,100000,178853,2.6779785830003675
1204,1204,149.02000000000052,98,1,1,81,0,0,no_lives,0.050000000000000044,0.16688517123764876,116.29820882057658,-2.9928522353269615,7.9438479043999495,100000,178951,1.5937000840058317
1205,1205,148.98000000000056,102,1,1,81,0,0,no_lives,0.050000000000000044,0.1619889457691826,115.52223766551299,-3.1002046560832097,7.80202847368577,100000,179053,1.733746665995568
1206,1206,149.14000000000047,86,1,1,81,0,0,no_lives,0.050000000000000044,0.1745555530800376,115.58670709299487,-3.1394034603307412,7.673255687536195,100000,179139,1.3610615840007085
1207,1207,149.05000000000052,95,1,1,81,0,0,no_lives,0.050000000000000044,0.19301258733398036,115.96963075336657,-3.2445531889011985,7.694234024850946,100000,179234,1.6480845409969334
1208,1208,149.26000000000042,74,1,1,81,0,0,no_lives,0.050000000000000044,0.18396696209202748,118.22513229782517,-2.9969837301083513,7.723223499349646,100000,179308,1.2201255839900114
1209,1209,348.9400000000006,106,2,2,80,0,0,no_lives,0.050000000000000044,0.17184539822826408,115.13898626363502,-3.261727237195339,7.7759099456499206,100000,179414,1.6364222090051044
1210,1210,348.96000000000055,104,2,2,80,0,0,no_lives,0.050000000000000044,0.17989035294606134,114.10410976409912,-3.3427500873804092,7.666876095991868,100000,179518,1.3418850830057636
1211,1211,349.2000000000005,80,2,2,80,0,0,no_lives,0.050000000000000044,0.16771943164058029,113.28648223876954,-3.412224443256855,7.643231129646301,100000,179598,1.280579582991777
1212,1212,349.0500000000005,95,2,2,80,0,0,no_lives,0.050000000000000044,0.16210198725916838,111.46022081877057,-3.50773149038616,7.657834946481805,100000,179693,1.8180003329907777
1213,1213,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,0.18648008995785795,114.39032271812702,-3.0965901024040137,7.705749144499329,100000,179780,1.4736613749992102
1214,1214,748.3500000000012,165,4,4,78,0,0,no_lives,0.050000000000000044,0.1681736695721294,114.7705146558357,-3.2647594571113587,7.758925354119503,100000,179945,2.4737383750034496
1215,1215,745.960000000003,404,4,4,78,0,0,no_lives,0.050000000000000044,0.18585592189729952,114.37655817164053,-3.286592599313411,7.821573262167449,100000,180349,6.867896291994839
1216,1216,348.5000000000008,150,2,2,80,0,0,no_lives,0.050000000000000044,0.17138003401458263,113.59176508585612,-3.4152225951353707,7.771600945790609,100000,180499,2.9135564580064965
1217,1217,149.23000000000042,77,1,1,81,0,0,no_lives,0.050000000000000044,0.1600381193755122,114.37028473693054,-3.3322369603367594,7.7904529509606295,100000,180576,1.4456867080007214
1218,1218,149.18000000000046,82,1,1,81,0,0,no_lives,0.050000000000000044,0.17387820087464118,116.05813794019745,-3.0874372560803485,7.815772643903407,100000,180658,2.110090333997505
1219,1219,149.20000000000044,80,1,1,81,0,0,no_lives,0.050000000000000044,0.1838651843601838,114.83711919784545,-3.184548365941737,7.793353414535522,100000,180738,1.7363300410070224
1220,1220,149.2800000000004,72,1,1,81,0,0,no_lives,0.050000000000000044,0.1553683144868248,116.44184313880072,-3.03660641113917,7.843985809220208,100000,180810,1.3585127919941442
1221,1221,149.03000000000054,97,1,1,81,0,0,no_lives,0.050000000000000044,0.18024440532185368,114.87771110927936,-3.299791678939898,7.733040799799654,100000,180907,1.5700950419995934
1222,1222,2742.459999999978,754,14,14,68,0,0,no_lives,0.050000000000000044,0.16960920640996185,114.57207899827223,-3.279415583351642,7.776842925529581,100000,181661,14.016183915999136
1223,1223,548.5500000000008,145,3,3,79,0,0,no_lives,0.050000000000000044,0.17439997970800974,115.56722596267174,-3.282617285436597,7.732760856891501,100000,181806,2.9585135000088485
1224,1224,349.1000000000005,90,2,2,80,0,0,no_lives,0.050000000000000044,0.1794468379062083,115.72112172444662,-3.3751798960897657,7.78716729482015,100000,181896,2.0238506669993512
1225,1225,149.26000000000042,74,1,1,81,0,0,no_lives,0.050000000000000044,0.16228681389947194,114.84127477697425,-3.4155157280934825,7.79388300792591,100000,181970,2.1230492079921532
1226,1226,149.14000000000047,86,1,1,81,0,0,no_lives,0.050000000000000044,0.17359741354837668,115.40708009586778,-3.2050390368284183,7.762863547302956,100000,182056,2.2071928340010345
1227,1227,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,0.15544852248296656,113.77324702821929,-3.3665864248385375,7.709847976421488,100000,182143,1.9108183330099564
1228,1228,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,0.17436879058603685,114.52715216742621,-3.260771829070467,7.754659970601399,100000,182242,1.5430082920065615
1229,1229,349.0700000000005,93,2,2,80,0,0,no_lives,0.050000000000000044,0.19788448019854485,117.06977171538979,-3.071681523194877,7.731331225364439,100000,182335,1.8860825419978937
1230,1230,348.4200000000008,158,2,2,80,0,0,no_lives,0.050000000000000044,0.18592422310545853,115.96890529197982,-3.1667843240348597,7.747397371485263,100000,182493,3.1421352500037756
1231,1231,744.7600000000043,524,4,4,78,0,0,no_lives,0.050000000000000044,0.17538873725286366,114.03072498408892,-3.270847007404757,7.76820771930782,100000,183017,8.421414374999586
1232,1232,2746.409999999976,359,14,14,68,0,0,no_lives,0.050000000000000044,0.1776994772795017,117.14731891175167,-2.967284361217015,7.751637962203172,100000,183376,5.404685166999116
1233,1233,149.23000000000042,77,1,1,81,0,0,no_lives,0.050000000000000044,0.17253630545425724,113.43816346007507,-3.2893278111111033,7.6994761182116225,100000,183453,1.1219578339951113
1234,1234,348.23000000000127,177,2,2,80,0,0,no_lives,0.050000000000000044,0.17605935437025996,116.34890359134998,-3.104638076097952,7.762450140074821,100000,183630,2.747527875006199
1235,1235,148.99000000000055,101,1,1,81,0,0,no_lives,0.050000000000000044,0.17741415746473144,114.59359559918394,-3.1186545709572218,7.807072771657811,100000,183731,1.6471362919983221
1236,1236,348.5600000000011,144,2,2,80,0,0,no_lives,0.050000000000000044,0.1860380524303764,116.36323886447482,-3.110286335564322,7.76010721259647,100000,183875,2.1577239579928573
1237,1237,149.2400000000004,76,1,1,81,0,0,no_lives,0.050000000000000044,0.169108812207062,115.22418343393426,-3.157952707849051,7.75695276260376,100000,183951,1.1430518749984913
1238,1238,746.8800000000024,312,4,4,78,0,0,no_lives,0.050000000000000044,0.17293032376955336,113.46288020794208,-3.0517626771560082,7.975847887687194,100000,184263,4.347864458002732
1239,1239,149.23000000000042,77,1,1,81,0,0,no_lives,0.050000000000000044,0.1503686662521455,113.1246791690975,-3.088920897477633,8.052914656601944,100000,184340,1.1079356249974808
1240,1240,548.5100000000008,149,3,3,79,0,0,no_lives,0.050000000000000044,0.1706956938509173,114.36308657242948,-3.086203784750612,8.045669248440122,100000,184489,2.1840867919963785
1241,1241,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,0.16925745283992127,113.26806070612766,-3.075564380349784,8.079658639842066,100000,184576,1.2224656250036787
1242,1242,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,0.16825583501897676,114.87052416560626,-2.959027451096159,8.09880294703474,100000,184675,1.5155442910036072
1243,1243,348.9600000000006,104,2,2,80,0,0,no_lives,0.050000000000000044,0.17469291041533536,115.24411847041203,-2.871187182286611,8.099951711984781,100000,184779,1.5141169999988051
1244,1244,349.03000000000054,97,2,2,80,0,0,no_lives,0.050000000000000044,0.1731246752453219,115.01949703570494,-2.9278928425508677,8.049040917268734,100000,184876,2.4594249999936437
1245,1245,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,0.17574332916133462,113.63458851405552,-3.2752008267811368,7.939830921945118,100000,184960,1.7216787500074133
1246,1246,149.22000000000043,78,1,1,81,0,0,no_lives,0.050000000000000044,0.19040344507457355,114.48631012745393,-3.059995114803314,8.112349901443872,100000,185038,1.3418253749987343
1247,1247,149.03000000000054,97,1,1,81,0,0,no_lives,0.050000000000000044,0.19929902478284442,114.29303403244805,-3.0476278320108494,8.08090826899735,100000,185135,1.5218044580105925
1248,1248,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,0.16675904530869878,114.57242410079293,-3.1890971258930536,8.139827235885289,100000,185227,1.7428757080051582
1249,1249,148.33000000000087,167,1,1,81,0,0,no_lives,0.050000000000000044,0.18715646521684653,114.51466926985871,-3.030648612333629,8.028117930817746,100000,185394,2.662657583001419
1250,1250,149.20000000000044,80,1,1,81,0,0,no_lives,0.050000000000000044,0.17636042945086955,113.46378469467163,-3.036576039344072,8.062136989831924,100000,185474,1.339031416006037
1251,1251,349.03000000000054,97,2,2,80,0,0,no_lives,0.050000000000000044,0.18656971514916298,114.2383026437661,-2.9700839212260295,7.98887712439311,100000,185571,1.3191230830125278
1252,1252,148.3900000000008,161,1,1,81,0,0,no_lives,0.050000000000000044,0.17583365679388832,112.84450497834578,-3.0789824448387075,8.118433188207401,100000,185732,2.2503541659971233
1253,1253,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,0.18179905303709565,111.0039645603725,-3.269312004248301,8.056789914766947,100000,185816,1.07935220800573
1254,1254,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,0.17762698986284112,112.39107073908266,-3.1319532958061798,8.086596748103267,100000,185908,1.1979576669982634
1255,1255,148.4400000000008,156,1,1,81,0,0,no_lives,0.050000000000000044,0.17394191483393884,113.03877316988431,-3.2706862531411343,8.055452041136913,100000,186064,2.177585083001759
1256,1256,348.9100000000006,109,2,2,80,0,0,no_lives,0.050000000000000044,0.17106317525404854,114.02441616233335,-3.1054909267556776,8.021966391747151,100000,186173,1.5451054160075728
1257,1257,148.31000000000085,169,1,1,81,0,0,no_lives,0.050000000000000044,0.18557152321793624,116.11240481766018,-2.9446300977080533,8.003801935523219,100000,186342,2.4055772080027964
1258,1258,149.04000000000053,96,1,1,81,0,0,no_lives,0.050000000000000044,0.18009831426509967,116.66178266207378,-2.982569882646203,8.031580567359924,100000,186438,1.6779591660015285
1259,1259,148.52000000000075,148,1,1,81,0,0,no_lives,0.050000000000000044,0.16494612999864527,115.03810712453482,-3.005543541666624,7.950725394326287,100000,186586,2.2935503340122523
1260,1260,149.18000000000043,82,1,1,81,0,0,no_lives,0.050000000000000044,0.17292024688113752,115.01678429580316,-2.977421168805804,7.985282223399093,100000,186668,1.1354422499862267
1261,1261,348.9600000000006,104,2,2,80,0,0,no_lives,0.050000000000000044,0.19199866120918438,116.22239303588867,-2.9086223708895536,8.016687104335197,100000,186772,1.4292209999985062
1262,1262,347.8300000000016,217,2,2,80,0,0,no_lives,0.050000000000000044,0.17828422762487892,114.10478157711468,-3.068436496337438,8.059400844134494,100000,186989,3.097562167007709
1263,1263,349.01000000000056,99,2,2,80,0,0,no_lives,0.050000000000000044,0.16632694769838843,111.6700958097824,-3.1016495978892453,8.146928695717243,100000,187088,1.578344499997911
1264,1264,1144.100000000005,590,6,6,76,0,0,no_lives,0.050000000000000044,0.18245783834165688,114.82511427281267,-2.9347120339587582,8.173756278571435,100000,187678,9.046690874994965
1265,1265,349.10000000000053,90,2,2,80,0,0,no_lives,0.050000000000000044,0.17475801391734017,116.02145750257704,-3.000280679596795,8.162379492653741,100000,187768,1.250641207996523
1266,1266,149.04000000000053,96,1,1,81,0,0,no_lives,0.050000000000000044,0.1743286171889243,116.52722756067912,-2.8142966755355396,8.23424590130647,100000,187864,1.3068067920103204
1267,1267,2145.819999999987,418,11,11,71,0,0,no_lives,0.050000000000000044,0.16930145386196493,115.79322732806776,-2.8705130791264857,8.129933458766299,100000,188282,5.925078291998943
1268,1268,149.05000000000052,95,1,1,81,0,0,no_lives,0.050000000000000044,0.1735388948337028,113.46176573100843,-2.919007546650736,8.135611765008223,100000,188377,1.5342445419955766
1269,1269,149.20000000000044,80,1,1,81,0,0,no_lives,0.050000000000000044,0.17267212965525686,113.5881700515747,-2.9260748371481897,8.19929803609848,100000,188457,1.1055465829995228
1270,1270,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,0.16127588969412382,115.57997222568677,-2.7956040760745173,8.18708910631097,100000,188549,1.3185046250000596
1271,1271,149.04000000000053,96,1,1,81,0,0,no_lives,0.050000000000000044,0.17613666609395295,116.10162512461345,-3.0372041780501604,8.119472220540047,100000,188645,1.3509725829935633
1272,1272,149.30000000000038,70,1,1,81,0,0,no_lives,0.050000000000000044,0.1918770118084337,117.88376737322126,-2.819731903927667,8.122003296443394,100000,188715,0.9368749999994179
1273,1273,149.14000000000047,86,1,1,81,0,0,no_lives,0.050000000000000044,0.17923902551275353,116.22910512879838,-2.8965656071208246,8.167897939682007,100000,188801,1.196744792003301
1274,1274,149.11000000000047,89,1,1,81,0,0,no_lives,0.050000000000000044,0.16142344353406618,113.9357965876547,-3.049697429276584,8.190596012586958,100000,188890,1.464964874990983
1275,1275,348.4200000000008,158,2,2,80,0,0,no_lives,0.050000000000000044,0.18018176062386246,116.38486219961432,-2.8785006720808486,8.166120133822478,100000,189048,2.2693094999995083
1276,1276,348.2400000000009,176,2,2,80,0,0,no_lives,0.050000000000000044,0.16423349606338888,116.54355868426236,-2.816409085337496,8.049769848585129,100000,189224,2.569847332997597
1277,1277,149.14000000000047,86,1,1,81,0,0,no_lives,0.050000000000000044,0.18769931208428947,117.73162167571311,-2.7160857707955115,8.109622727992923,100000,189310,1.205760457989527
1278,1278,149.1100000000005,89,1,1,81,0,0,no_lives,0.050000000000000044,0.18527894801972958,116.37699135769618,-3.0722386140501903,8.043815237752508,100000,189399,1.2259709159989143
1279,1279,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,0.1798690724674435,117.79616019839332,-2.74052285580408,8.04455364318121,100000,189483,1.2428886249981588
1280,1280,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,0.1815516433599306,115.45617367358918,-2.964384694048699,7.994280759324419,100000,189577,1.3129133329930482
1281,1281,149.14000000000047,86,1,1,81,0,0,no_lives,0.050000000000000044,0.16115893219965835,116.07441649326059,-2.9661243835160898,8.039394739062287,100000,189663,1.182233040992287
1282,1282,149.18000000000043,82,1,1,81,0,0,no_lives,0.050000000000000044,0.16209209115221734,115.73801915238543,-2.929556570402006,8.002810507285886,100000,189745,1.1260904999944614
1283,1283,149.26000000000042,74,1,1,81,0,0,no_lives,0.050000000000000044,0.19449429302098784,117.65713748416385,-2.714364594704396,8.051553983946103,100000,189819,1.0368441250029719
1284,1284,149.02000000000052,98,1,1,81,0,0,no_lives,0.050000000000000044,0.16258630288612783,117.97088257147341,-2.9063693496911807,8.035791416557467,100000,189917,1.346372291998705
1285,1285,149.0900000000005,91,1,1,81,0,0,no_lives,0.050000000000000044,0.18174472037743736,115.7705322936341,-2.892040570358654,7.978962515736674,100000,190008,1.215672792008263
1286,1286,546.5100000000025,349,3,3,79,0,0,no_lives,0.050000000000000044,0.17533073202709543,114.81565065575192,-2.97364030936386,8.109041074627108,100000,190357,4.997420707994024
1287,1287,149.1100000000005,89,1,1,81,0,0,no_lives,0.050000000000000044,0.17124530003311927,112.10463868901971,-3.1001033736078925,8.13468679149499,100000,190446,1.2524197500024457
1288,1288,348.91000000000065,109,2,2,80,0,0,no_lives,0.050000000000000044,0.1992009142328293,114.47089259996326,-3.0486300336111576,8.119489713546333,100000,190555,1.619545207999181
1289,1289,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,0.18582004631987248,114.27574648802307,-3.0329879340769232,8.113668841877203,100000,190642,1.255340374991647
1290,1290,149.20000000000044,80,1,1,81,0,0,no_lives,0.050000000000000044,0.19473753275815398,114.46157474517823,-2.9064523085951803,8.076853221654892,100000,190722,1.1587263339897618
1291,1291,149.11000000000047,89,1,1,81,0,0,no_lives,0.050000000000000044,0.15956157119421477,112.47093329268895,-3.220789224579093,8.126889362763823,100000,190811,1.2754122909973375
1292,1292,149.02000000000052,98,1,1,81,0,0,no_lives,0.050000000000000044,0.179037001392595,114.52310133953483,-2.9420967430484537,8.137515710324656,100000,190909,1.3400040000124136
1293,1293,348.1600000000013,184,2,2,80,0,0,no_lives,0.050000000000000044,0.18401303568490499,115.11383127129596,-2.9005160759324613,8.19009638350943,100000,191093,2.7136654170026304
1294,1294,148.45000000000078,155,1,1,81,0,0,no_lives,0.050000000000000044,0.17644587942669468,116.9253890006773,-2.708376245248702,8.216547950621575,100000,191248,2.175383541994961
1295,1295,548.2100000000013,179,3,3,79,0,0,no_lives,0.050000000000000044,0.16952701688187416,115.76490510908584,-2.857580954469116,8.188760736135132,100000,191427,2.499267499995767
1296,1296,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,0.1791339532026778,116.01706239451532,-2.8788078624917115,8.192171112350795,100000,191519,1.3283055829961086
1297,1297,149.2400000000004,76,1,1,81,0,0,no_lives,0.050000000000000044,0.1716799373297315,114.12963104248047,-3.1031175553798676,8.195770269946047,100000,191595,1.2622076670086244
1298,1298,348.9400000000006,106,2,2,80,0,0,no_lives,0.050000000000000044,0.19785943996372088,114.59537945153578,-2.9969479925227613,8.219362546812814,100000,191701,1.809344916997361
1299,1299,349.11000000000047,89,2,2,80,0,0,no_lives,0.050000000000000044,0.16786593159011912,113.69154735093706,-2.964258531506142,8.173110179686814,100000,191790,1.9021916250057984
1300,1300,148.9100000000006,109,1,1,81,0,0,no_lives,0.050000000000000044,0.18229170974104777,114.53066442647112,-2.868407892798065,8.253307753746663,100000,191899,3.1842717090039514
1301,1301,547.120000000002,288,3,3,79,0,0,no_lives,0.050000000000000044,0.17557097101073144,114.43868570857578,-2.9453158024439796,8.2314250336753,100000,192187,5.0644267500028946
1302,1302,149.25000000000043,75,1,1,81,0,0,no_lives,0.050000000000000044,0.18973376552263896,115.95138092041016,-2.80500909725825,8.224120953877767,100000,192262,1.2834505000064382
1303,1303,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,0.17728949248276907,115.39302273454338,-2.8211868168122467,8.316850941756677,100000,192349,1.4164608330029296
1304,1304,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,0.17989134132152512,114.66198921203613,-3.0908772469986054,8.237601002057394,100000,192433,1.5789536249940284
1305,1305,4541.34999999991,865,23,23,59,0,0,no_lives,0.050000000000000044,0.1773089421256257,115.06819831098436,-2.864377354541955,8.353301252243837,100000,193298,14.35720670799492
1306,1306,348.2700000000009,173,2,2,80,0,0,no_lives,0.050000000000000044,0.18000681344096717,116.56323643502472,-2.756698116746252,8.475058175235814,100000,193471,2.6277308749995427
1307,1307,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,0.18788438928367077,116.36477590977461,-2.8192500732410912,8.489031703992822,100000,193558,1.6287456669961102
1308,1308,148.9100000000006,109,1,1,81,0,0,no_lives,0.050000000000000044,0.16908218518514698,116.73008049081226,-2.749572615557854,8.498846124071594,100000,193667,2.8232071670063306
1309,1309,349.03000000000054,97,2,2,80,0,0,no_lives,0.050000000000000044,0.17468231046553126,115.44420348491866,-2.800346411265356,8.416894775076011,100000,193764,2.103110625001136
1310,1310,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,0.17370117755456901,114.18705170730064,-2.9649623330982253,8.470023144250629,100000,193851,1.1677493750030408
1311,1311,149.11000000000047,89,1,1,81,0,0,no_lives,0.050000000000000044,0.1856682471658909,114.3940303673905,-2.8771337651741806,8.55160647831606,100000,193940,1.2760245410026982
1312,1312,148.94000000000057,106,1,1,81,0,0,no_lives,0.050000000000000044,0.1823965834172548,115.24645981698666,-2.9149736767669894,8.493598065286312,100000,194046,2.3072777920024237
1313,1313,148.8800000000006,112,1,1,81,0,0,no_lives,0.050000000000000044,0.1789211630821228,116.39343581880841,-2.8574623414315283,8.522634157112666,100000,194158,2.286788625002373
1314,1314,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,0.16664214066362806,115.75837471371605,-2.915621078794911,8.46214150814783,100000,194242,1.1565229160041781
1315,1315,3740.2999999999283,970,19,19,63,0,0,no_lives,0.050000000000000044,0.17401688903397353,114.87414553927393,-2.8657579699742426,8.585631022010881,100000,195212,15.758222374992329
1316,1316,548.1100000000015,189,3,3,79,0,0,no_lives,0.050000000000000044,0.1763304718351238,114.9683770881128,-2.8156251028258965,8.828360078196047,100000,195401,2.423787457999424
1317,1317,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,0.16502114839252385,114.05430059323366,-3.0627071285384826,8.817903080205808,100000,195488,1.095239375004894
1318,1318,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,0.17971091655393442,116.79000076139816,-2.6488497518379277,8.859570561033307,100000,195587,1.283536249989993
1319,1319,547.7200000000014,228,3,3,79,0,0,no_lives,0.050000000000000044,0.1845205321973353,115.62168897662247,-2.82339336857069,8.860494159815604,100000,195815,2.945100166994962
1320,1320,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,0.18040370596465707,114.14783091928767,-2.9320072802318924,8.700117599004987,100000,195902,1.126321999996435
1321,1321,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,0.17976812968009162,112.0148328583816,-3.1106383841613243,8.830192127447019,100000,195989,1.1401234999939334
1322,1322,149.26000000000042,74,1,1,81,0,0,no_lives,0.050000000000000044,0.17756269197608973,112.1584006644584,-2.9076051712036133,8.830382527531805,100000,196063,0.9437239170074463
1323,1323,149.18000000000043,82,1,1,81,0,0,no_lives,0.050000000000000044,0.17547129530732225,113.16049817713295,-2.9456279939267693,8.845185652011779,100000,196145,1.0184973339928547
1324,1324,148.99000000000055,101,1,1,81,0,0,no_lives,0.050000000000000044,0.17619192023014668,114.97427980026396,-2.845365126829336,8.913985214611092,100000,196246,1.2648182080010884
1325,1325,348.21000000000123,179,2,2,80,0,0,no_lives,0.050000000000000044,0.1879562561884106,115.38218957485434,-2.8259895373156616,8.871126585166548,100000,196425,2.4684183330100495
1326,1326,149.2800000000004,72,1,1,81,0,0,no_lives,0.050000000000000044,0.1742697718242804,116.65782483418782,-2.605530869629648,8.905211938752068,100000,196497,0.8827755840029567
1327,1327,548.4200000000009,158,3,3,79,0,0,no_lives,0.050000000000000044,0.1774426543307078,116.74925193303748,-2.6915912432006643,8.857358467729785,100000,196655,2.0085104159952607
1328,1328,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,0.16736292143234577,114.82420428045864,-2.789425399796716,8.864158378250297,100000,196742,1.1312923329969635
1329,1329,148.45000000000078,155,1,1,81,0,0,no_lives,0.050000000000000044,0.17898878500526472,115.74934633316532,-2.713732523302878,8.842673726235667,100000,196897,1.9492287090106402
1330,1330,149.18000000000046,82,1,1,81,0,0,no_lives,0.050000000000000044,0.17173699175984394,116.29626018245045,-2.6693465240844865,8.8932871585939,100000,196979,1.1946452910051448
1331,1331,148.99000000000055,101,1,1,81,0,0,no_lives,0.050000000000000044,0.18492867509917457,115.97172705017694,-2.7064200155805835,8.873045892998723,100000,197080,1.54571695800405
1332,1332,1146.7100000000025,329,6,6,76,0,0,no_lives,0.050000000000000044,0.1708560939028995,116.78599958796632,-2.665659719868634,8.923892850209151,100000,197409,4.312774666002952
1333,1333,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,0.1775038324553391,116.68898922273482,-2.621156098513768,8.942938804626465,100000,197496,1.0991484580008546
1334,1334,2746.309999999976,369,14,14,68,0,0,no_lives,0.050000000000000044,0.17788683585721626,115.54913239104314,-2.6904797948824952,8.86313530681579,100000,197865,4.695428500010166
1335,1335,149.03000000000054,97,1,1,81,0,0,no_lives,0.050000000000000044,0.19653609164596833,115.18779125410256,-2.681210462580022,8.881204605102539,100000,197962,1.217107374992338
1336,1336,548.9900000000006,101,3,3,79,0,0,no_lives,0.050000000000000044,0.18908757642649188,115.12265603849204,-2.8969560938306373,8.864044170568485,100000,198063,1.2815191659901757
1337,1337,148.96000000000058,104,1,1,81,0,0,no_lives,0.050000000000000044,0.18505242739159328,116.08386670626126,-2.7662719505337567,8.834931767903841,100000,198167,1.4332659999927273
1338,1338,349.0600000000005,94,2,2,80,0,0,no_lives,0.050000000000000044,0.1752848628551719,115.036476459909,-2.7952917896686715,8.923958210234947,100000,198261,1.2063330420060083
1339,1339,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,0.2031315133502387,115.77767266167535,-2.7502260623556194,8.826275131919168,100000,198360,1.454575208001188
1340,1340,149.18000000000043,82,1,1,81,0,0,no_lives,0.050000000000000044,0.168799940110525,115.53985688744521,-2.7893545703917013,8.897890497998494,100000,198442,1.012300749993301
1341,1341,1543.2400000000055,676,8,8,74,0,0,no_lives,0.050000000000000044,0.1859319635457497,116.01003992204835,-2.761458017637391,8.820281269987658,100000,199118,9.444765916006872
1342,1342,348.35000000000116,165,2,2,80,0,0,no_lives,0.050000000000000044,0.17258507570985593,117.49433131362453,-2.6693614815220688,8.720885276794434,100000,199283,2.43316641599813
1343,1343,148.4400000000008,156,1,1,81,0,0,no_lives,0.050000000000000044,0.1757788313433337,115.98902580065605,-2.661595607857005,8.652093013127645,100000,199439,2.061531500003184
1344,1344,148.97000000000057,103,1,1,81,0,0,no_lives,0.050000000000000044,0.17870733706117833,113.58526500220438,-3.029106760487973,8.731251614765057,100000,199542,1.3125181670038728
1345,1345,149.11000000000047,89,1,1,81,0,0,no_lives,0.050000000000000044,0.16411425899504944,117.20026114817416,-2.6363188138838565,8.704855768868093,100000,199631,1.1180240419926122
1346,1346,149.03000000000054,97,1,1,81,0,0,no_lives,0.050000000000000044,0.1674368924931767,116.22865720139336,-2.788851212902167,8.683362233270074,100000,199728,1.3118228329985868
1347,1347,348.3900000000008,161,2,2,80,0,0,no_lives,0.050000000000000044,0.17588973933865565,117.0423145649596,-2.547692479739278,8.707132825199862,100000,199889,2.012962584005436
1348,1348,349.01000000000056,99,2,2,80,0,0,no_lives,0.050000000000000044,0.17958431290180393,115.7538386643535,-2.8791743089454345,8.703187942504883,100000,199988,1.2526885420084
1349,1349,149.18000000000043,82,1,1,81,0,0,no_lives,0.050000000000000044,0.16260790888492654,114.73858865877477,-2.764862293150367,8.81613287111608,100000,200070,1.0035067499993602
1350,1350,149.1200000000005,88,1,1,81,0,0,no_lives,0.050000000000000044,0.1809593386609446,113.28448156876998,-2.9343050359324976,8.75816629149697,100000,200158,1.2579732080048416
1351,1351,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,0.1963806541115489,115.27470625014533,-2.860348616504953,8.861046654837471,100000,200242,1.1250112089910544
1352,1352,348.59000000000106,141,2,2,80,0,0,no_lives,0.050000000000000044,0.19155420059113637,113.41206262466756,-2.9219201481934136,8.79056321813705,100000,200383,1.8597771669883514
