episode,env_seed,obs_mode,network_type,dueling,double_dqn,per,n_step,lexicographic,return,steps,score,broken_bricks,remaining_bricks,clear,lives,terminal_reason,epsilon,loss,td_error_abs_mean,q_mean,q_max,replay_size,global_step,wall_clock_sec
2154,2154,hybrid,cnn,1,1,0,1,0,1346.0800000000033,392,7,7,75,0,0,no_lives,0.050000000000000044,3.661645326687365,4.028968945449712,94.43217376786835,634.8264058949997,100000,493350,2.4131348929950036
2155,2155,hybrid,cnn,1,1,0,1,0,148.99000000000055,101,1,1,81,0,0,no_lives,0.050000000000000044,3.615033497904787,3.987663578278948,94.49549080121635,645.8482832200457,100000,493451,0.62602920999052
2156,2156,hybrid,cnn,1,1,0,1,0,7536.649999999827,1335,38,38,44,0,0,no_lives,0.050000000000000044,3.7058867988514987,4.077255343319325,94.64361954021096,624.2002671373917,100000,494786,7.991887142008636
2157,2157,hybrid,cnn,1,1,0,1,0,2144.259999999977,574,11,11,71,0,0,no_lives,0.050000000000000044,3.8559413969724434,4.227612385766432,95.9079790813167,637.2773596999538,100000,495360,3.5007903869845904
2158,2158,hybrid,cnn,1,1,0,1,0,746.5600000000028,344,4,4,78,0,0,no_lives,0.050000000000000044,3.812099574263706,4.186016301776087,95.3282376444617,634.3015441894531,100000,495704,2.1093490829807706
2159,2159,hybrid,cnn,1,1,0,1,0,1143.7900000000054,621,6,6,76,0,0,no_lives,0.050000000000000044,3.857223738026888,4.230305416380534,96.20239211126994,646.4716920714447,100000,496325,3.810132630984299
2160,2160,hybrid,cnn,1,1,0,1,0,8139.709999999865,1029,41,41,41,0,0,no_lives,0.050000000000000044,3.8562342386088173,4.2307325574932335,96.72373071194158,650.7646204111527,100000,497354,6.098829781985842
2161,2161,hybrid,cnn,1,1,0,1,0,347.69000000000176,231,2,2,80,0,0,no_lives,0.050000000000000044,3.9433847799961703,4.320153567698095,96.79591805594308,659.2141143666718,100000,497585,1.4223722030292265
2162,2162,hybrid,cnn,1,1,0,1,0,546.2500000000031,375,3,3,79,0,0,no_lives,0.050000000000000044,3.9028304878870648,4.280250532786051,96.5566234741211,642.2566294759115,100000,497960,2.3116477000294253
2163,2163,hybrid,cnn,1,1,0,1,0,2140.319999999995,968,11,11,71,0,0,no_lives,0.050000000000000044,3.935620216791295,4.310718812725761,95.97939553536659,638.5169689556784,100000,498928,5.9160391300101765
2164,2164,hybrid,cnn,1,1,0,1,0,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,3.787661505782086,4.157759428024292,96.05747073629628,666.8941909126613,100000,499020,0.5686799320392311
2165,2165,hybrid,cnn,1,1,0,1,0,149.04000000000053,96,1,1,81,0,0,no_lives,0.050000000000000044,3.7616324623425803,4.127299420535564,95.99578801790874,634.6911106109619,100000,499116,0.5934165259823203
2166,2166,hybrid,cnn,1,1,0,1,0,1142.4000000000067,760,6,6,76,0,0,no_lives,0.050000000000000044,3.8248119097006947,4.201210045187097,95.51870284833406,632.8745309930099,100000,499876,4.6490077750058845
2167,2167,hybrid,cnn,1,1,0,1,0,4138.639999999916,1136,21,21,61,0,0,no_lives,0.050000000000000044,3.8237840171221276,4.200002800201027,95.81718708092058,639.9108633390615,100000,501012,6.90518051298568
2168,2168,hybrid,cnn,1,1,0,1,0,3538.61999999987,1138,18,18,64,0,0,no_lives,0.050000000000000044,3.8754410301654327,4.250881566733174,95.05734883125722,609.8205266862008,100000,502150,6.921932928962633
2169,2169,hybrid,cnn,1,1,0,1,0,148.99000000000055,101,1,1,81,0,0,no_lives,0.050000000000000044,3.960000179781772,4.336105887252505,94.00810309683922,593.3295780597347,100000,502251,0.6237225310178474
2170,2170,hybrid,cnn,1,1,0,1,0,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,3.897252164705835,4.271951648924086,94.29083521679195,619.470835676097,100000,502350,0.6138797280145809
2171,2171,hybrid,cnn,1,1,0,1,0,6329.479999999738,2052,32,32,50,0,0,no_lives,0.050000000000000044,3.8494997637429895,4.224653951663952,94.43110226934184,588.7433755142182,100000,504402,12.346246460976545
2172,2172,hybrid,cnn,1,1,0,1,0,149.11000000000047,89,1,1,81,0,0,no_lives,0.050000000000000044,3.6695260171140176,4.046659477641073,93.62828081109551,583.5042271989115,100000,504491,0.5532973270164803
2173,2173,hybrid,cnn,1,1,0,1,0,149.19000000000042,81,1,1,81,0,0,no_lives,0.050000000000000044,3.9552716855649597,4.333734085530411,93.34859843312958,576.3507434232736,100000,504572,0.5000225569820032
2174,2174,hybrid,cnn,1,1,0,1,0,7518.669999999527,3133,38,38,44,0,0,no_lives,0.050000000000000044,3.8047907261128553,4.181401628904589,94.28423464203124,600.104872532177,100000,507705,18.68836683599511
2175,2175,hybrid,cnn,1,1,0,1,0,746.6400000000027,336,4,4,78,0,0,no_lives,0.050000000000000044,3.7652347311377525,4.142456544297082,94.07333959851947,589.1765757969448,100000,508041,2.0752527490258217
2176,2176,hybrid,cnn,1,1,0,1,0,149.18000000000043,82,1,1,81,0,0,no_lives,0.050000000000000044,3.7439520533491923,4.121220885253534,94.88860851380883,624.8470611572266,100000,508123,0.5065096899634227
2177,2177,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,3.772205895391004,4.14915448221667,93.56824774029612,609.3499629579742,100000,508210,0.5454878350137733
2178,2178,hybrid,cnn,1,1,0,1,0,148.99000000000055,101,1,1,81,0,0,no_lives,0.050000000000000044,4.002623415229344,4.380497162885005,93.87540375360167,604.3123371388652,100000,508311,0.6243950899806805
2179,2179,hybrid,cnn,1,1,0,1,0,548.3900000000009,161,3,3,79,0,0,no_lives,0.050000000000000044,3.941416362797992,4.323083539927228,94.34169665034513,602.4835313121724,100000,508472,0.9914551280089654
2180,2180,hybrid,cnn,1,1,0,1,0,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,3.7217943253724473,4.1018915927928425,94.02168837837552,615.8393611078677,100000,508564,0.5758395289885812
2181,2181,hybrid,cnn,1,1,0,1,0,149.18000000000043,82,1,1,81,0,0,no_lives,0.050000000000000044,3.7692141838190034,4.151008728073864,94.14571966776033,593.250293638648,100000,508646,0.5059111029841006
2182,2182,hybrid,cnn,1,1,0,1,0,7934.159999999786,1584,40,40,42,0,0,no_lives,0.050000000000000044,3.8447689383168413,4.222400259790999,94.59914588446568,597.9847359512792,100000,510230,9.383496548980474
2183,2183,hybrid,cnn,1,1,0,1,0,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,3.6095650081938886,3.9869326023345297,95.70434091446248,574.952937024705,100000,510324,0.584015017026104
2184,2184,hybrid,cnn,1,1,0,1,0,1944.7300000000043,527,10,10,72,0,0,no_lives,0.050000000000000044,3.888020055117598,4.270056637686163,95.26577583617006,596.4095267308505,100000,510851,3.223756558028981
2185,2185,hybrid,cnn,1,1,0,1,0,2340.6999999999425,930,12,12,70,0,0,no_lives,0.050000000000000044,3.906301296910932,4.285097399065571,95.1415664426742,596.8190994754914,100000,511781,5.691187072021421
2186,2186,hybrid,cnn,1,1,0,1,0,1144.9900000000043,501,6,6,76,0,0,no_lives,0.050000000000000044,3.8609887409115027,4.23830456362513,94.97324113979073,596.8342040893798,100000,512282,3.1111084839794785
2187,2187,hybrid,cnn,1,1,0,1,0,546.5600000000027,344,3,3,79,0,0,no_lives,0.050000000000000044,3.931887070799983,4.313299755024356,94.28081532411797,598.2737894280012,100000,512626,2.1271529580117203
2188,2188,hybrid,cnn,1,1,0,1,0,746.7100000000027,329,4,4,78,0,0,no_lives,0.050000000000000044,3.8477737381827866,4.228718143103695,94.2378133060722,602.2376170056931,100000,512955,2.031593599007465
2189,2189,hybrid,cnn,1,1,0,1,0,2541.5599999999395,844,13,13,69,0,0,no_lives,0.050000000000000044,3.8617060448603606,4.239160809754195,94.35651987084846,591.5192791545561,100000,513799,5.149360433977563
2190,2190,hybrid,cnn,1,1,0,1,0,348.3400000000012,166,2,2,80,0,0,no_lives,0.050000000000000044,3.857013599700238,4.2377970276108705,94.36841316682747,596.084930236081,100000,513965,1.0217442699940875
2191,2191,hybrid,cnn,1,1,0,1,0,149.04000000000053,96,1,1,81,0,0,no_lives,0.050000000000000044,3.75809770449996,4.122271212438743,94.06630182266235,594.4728635152181,100000,514061,0.593504443007987
2192,2192,hybrid,cnn,1,1,0,1,0,149.02000000000052,98,1,1,81,0,0,no_lives,0.050000000000000044,3.977778420156362,4.352010364435157,92.70411627633231,563.4234292166574,100000,514159,0.6063380059786141
2193,2193,hybrid,cnn,1,1,0,1,0,348.58000000000106,142,2,2,80,0,0,no_lives,0.050000000000000044,3.7173876409799282,4.095997293230513,94.13906822741872,591.9034176678724,100000,514301,0.8750531289842911
2194,2194,hybrid,cnn,1,1,0,1,0,548.4700000000012,153,3,3,79,0,0,no_lives,0.050000000000000044,3.8443915781631968,4.222528725667717,93.66262867248136,573.7360544641034,100000,514454,0.9421973429853097
2195,2195,hybrid,cnn,1,1,0,1,0,1341.8700000000072,813,7,7,75,0,0,no_lives,0.050000000000000044,3.792429374006255,4.169014734828897,93.38740368757448,590.701713083415,100000,515267,4.990054374036845
2196,2196,hybrid,cnn,1,1,0,1,0,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,3.808746814727783,4.187497159267994,91.93852720869349,573.4672429510888,100000,515361,0.5836450819624588
2197,2197,hybrid,cnn,1,1,0,1,0,348.5100000000011,149,2,2,80,0,0,no_lives,0.050000000000000044,3.7873920338265847,4.165971661574089,93.56126280919017,571.4676026209888,100000,515510,0.9189545360277407
2198,2198,hybrid,cnn,1,1,0,1,0,5139.779999999896,1022,26,26,56,0,0,no_lives,0.050000000000000044,3.8063612502148474,4.185192588490749,93.59075029675508,581.669108351616,100000,516532,6.177780889964197
2199,2199,hybrid,cnn,1,1,0,1,0,11519.499999999494,3050,58,58,24,0,0,no_lives,0.050000000000000044,3.908038157595963,4.288415134500284,94.17104527207671,589.5260115826716,100000,519582,18.05298249196494
2200,2200,hybrid,cnn,1,1,0,1,0,149.03000000000054,97,1,1,81,0,0,no_lives,0.050000000000000044,3.8628612228275574,4.245652476536859,95.15948848134464,586.6396585051547,100000,519679,0.6032206790405326
2201,2201,hybrid,cnn,1,1,0,1,0,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,4.043013190982317,4.422809061377939,93.6118365971729,568.5930727563723,100000,519778,0.6092529169982299
2202,2202,hybrid,cnn,1,1,0,1,0,149.15000000000046,85,1,1,81,0,0,no_lives,0.050000000000000044,4.024851576019736,4.406333289426915,94.18268773696002,585.889305563534,100000,519863,0.5249165850109421
2203,2203,hybrid,cnn,1,1,0,1,0,548.0900000000014,191,3,3,79,0,0,no_lives,0.050000000000000044,3.818753001577567,4.1941690632186015,94.46950742711572,590.9218398488629,100000,520054,1.174808404990472
2204,2204,hybrid,cnn,1,1,0,1,0,4935.60999999984,1439,25,25,57,0,0,no_lives,0.050000000000000044,3.981362055290731,4.363654878754182,94.88069214333753,592.3784895864437,100000,521493,8.73372101894347
2205,2205,hybrid,cnn,1,1,0,1,0,348.4100000000011,159,2,2,80,0,0,no_lives,0.050000000000000044,3.9746262434893436,4.3594683071352405,94.64546908972399,592.379758438974,100000,521652,0.9795787619659677
2206,2206,hybrid,cnn,1,1,0,1,0,345.31000000000404,469,2,2,80,0,0,no_lives,0.050000000000000044,4.060809830358542,4.441443911747638,94.58586149886727,585.6906658245811,100000,522121,2.899519611033611
2207,2207,hybrid,cnn,1,1,0,1,0,149.23000000000042,77,1,1,81,0,0,no_lives,0.050000000000000044,3.99045577296963,4.37314417764738,94.60159351299336,584.5749258066153,100000,522198,0.47591233905404806
2208,2208,hybrid,cnn,1,1,0,1,0,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,4.12209057047012,4.505919857228056,95.0155483813996,596.4905129290642,100000,522292,0.5801265249610879
2209,2209,hybrid,cnn,1,1,0,1,0,348.8900000000006,111,2,2,80,0,0,no_lives,0.050000000000000044,4.126123151263675,4.509457676260321,96.27712022936022,613.5091651710304,100000,522403,0.6897672740160488
2210,2210,hybrid,cnn,1,1,0,1,0,348.1700000000013,183,2,2,80,0,0,no_lives,0.050000000000000044,4.027219649872493,4.410904225104494,95.38185323913241,600.743946846717,100000,522586,1.1253446550108492
2211,2211,hybrid,cnn,1,1,0,1,0,345.15000000000407,485,2,2,80,0,0,no_lives,0.050000000000000044,4.019802749279848,4.401457249749567,94.89148532828105,604.0400381815803,100000,523071,3.0015695019974373
2212,2212,hybrid,cnn,1,1,0,1,0,148.94000000000057,106,1,1,81,0,0,no_lives,0.050000000000000044,3.904669370291368,4.283070127919035,93.77098328212521,585.4804563702278,100000,523177,0.6538862099987455
2213,2213,hybrid,cnn,1,1,0,1,0,347.4900000000019,251,2,2,80,0,0,no_lives,0.050000000000000044,3.9137556438901986,4.2957373472798865,94.57756966518691,598.3932631291241,100000,523428,1.555291417054832
2214,2214,hybrid,cnn,1,1,0,1,0,548.8900000000007,111,3,3,79,0,0,no_lives,0.050000000000000044,3.86509471755844,4.247871102513494,94.50234442358618,586.369586566547,100000,523539,0.6837871120078489
2215,2215,hybrid,cnn,1,1,0,1,0,545.4600000000038,454,3,3,79,0,0,no_lives,0.050000000000000044,3.9311064804703126,4.313689661446122,94.47989982235273,592.0039998865337,100000,523993,2.8013378080213442
2216,2216,hybrid,cnn,1,1,0,1,0,547.0600000000023,294,3,3,79,0,0,no_lives,0.050000000000000044,3.853962479399986,4.2306903689896975,93.83588969950773,603.3689534712811,100000,524287,1.8197822750080377
2217,2217,hybrid,cnn,1,1,0,1,0,1144.5200000000045,548,6,6,76,0,0,no_lives,0.050000000000000044,3.9251370332101834,4.309209139242659,94.26486497029771,601.1709047860472,100000,524835,3.375076415017247
2218,2218,hybrid,cnn,1,1,0,1,0,148.97000000000057,103,1,1,81,0,0,no_lives,0.050000000000000044,3.8393033777625813,4.225662192094673,94.30852049299814,581.5637764051122,100000,524938,0.6412326940335333
2219,2219,hybrid,cnn,1,1,0,1,0,149.10000000000048,90,1,1,81,0,0,no_lives,0.050000000000000044,3.9153025680118136,4.2884957419501415,94.2547486199273,615.0712843153212,100000,525028,0.5586986900307238
2220,2220,hybrid,cnn,1,1,0,1,0,348.1100000000014,189,2,2,80,0,0,no_lives,0.050000000000000044,3.86713670044349,4.2470802011944,94.70438320422299,600.2616767681465,100000,525217,1.1706753260223195
2221,2221,hybrid,cnn,1,1,0,1,0,1929.6100000000183,2039,10,10,72,0,0,no_lives,0.050000000000000044,3.8802332037392055,4.261564825959741,93.90787400586632,594.4662829703592,100000,527256,12.455080030020326
2222,2222,hybrid,cnn,1,1,0,1,0,1143.000000000006,700,6,6,76,0,0,no_lives,0.050000000000000044,3.8605173238686152,4.244444865499224,92.07199926103864,570.6780181448801,100000,527956,4.292010465986095
2223,2223,hybrid,cnn,1,1,0,1,0,149.15000000000046,85,1,1,81,0,0,no_lives,0.050000000000000044,3.767558576078976,4.138710136974559,91.81472078211168,571.014202521829,100000,528041,0.5245905719930306
2224,2224,hybrid,cnn,1,1,0,1,0,6732.159999999739,1784,34,34,48,0,0,no_lives,0.050000000000000044,3.8199115612047136,4.2005222330178915,92.26187206918348,571.6055394159839,100000,529825,10.670468137017451
2225,2225,hybrid,cnn,1,1,0,1,0,148.98000000000056,102,1,1,81,0,0,no_lives,0.050000000000000044,3.8423798528372073,4.22603998932184,93.21504226385379,577.3577767166437,100000,529927,0.6363434380036779
2226,2226,hybrid,cnn,1,1,0,1,0,348.5200000000011,148,2,2,80,0,0,no_lives,0.050000000000000044,3.7549902764526575,4.1297636048213855,93.22084117580104,592.0995287508578,100000,530075,0.9125548899755813
2227,2227,hybrid,cnn,1,1,0,1,0,349.0800000000005,92,2,2,80,0,0,no_lives,0.050000000000000044,3.877213514369467,4.25439840555191,92.52360493203868,573.3417026685631,100000,530167,0.5681676780222915
2228,2228,hybrid,cnn,1,1,0,1,0,4141.6299999999,837,21,21,61,0,0,no_lives,0.050000000000000044,3.943126535757468,4.326692697679983,92.7256519404221,583.7644611025939,100000,531004,5.068368076987099
2229,2229,hybrid,cnn,1,1,0,1,0,148.25000000000088,175,1,1,81,0,0,no_lives,0.050000000000000044,3.89323689188276,4.270805492401123,93.17061658586775,587.1728874860491,100000,531179,1.0845664300140925
2230,2230,hybrid,cnn,1,1,0,1,0,945.230000000004,477,5,5,77,0,0,no_lives,0.050000000000000044,3.9179910671286113,4.3010295766954405,92.59627293040917,587.028299583579,100000,531656,2.9353996220161207
2231,2231,hybrid,cnn,1,1,0,1,0,545.4800000000038,452,3,3,79,0,0,no_lives,0.050000000000000044,3.928606064709942,4.3098394928780275,92.77590430943312,577.9485810541473,100000,532108,2.800086994015146
2232,2232,hybrid,cnn,1,1,0,1,0,148.52000000000075,148,1,1,81,0,0,no_lives,0.050000000000000044,3.7691472905713157,4.150395272551356,92.56332314980996,570.8404336877771,100000,532256,0.9200396820087917
2233,2233,hybrid,cnn,1,1,0,1,0,348.9900000000006,101,2,2,80,0,0,no_lives,0.050000000000000044,3.873236140402237,4.257458040029696,92.45374237664855,567.8661970384051,100000,532357,0.6236986850271933
2234,2234,hybrid,cnn,1,1,0,1,0,548.2700000000012,173,3,3,79,0,0,no_lives,0.050000000000000044,3.924756008765601,4.312004578595905,93.34995763701511,571.615205974248,100000,532530,1.0654731409740634
2235,2235,hybrid,cnn,1,1,0,1,0,547.0200000000024,298,3,3,79,0,0,no_lives,0.050000000000000044,3.9772144556045532,4.3633177632453455,92.78266333253592,572.1126722297413,100000,532828,1.8352490600082092
2236,2236,hybrid,cnn,1,1,0,1,0,4528.279999999742,2172,23,23,59,0,0,no_lives,0.050000000000000044,3.9042144130716445,4.290809985133605,93.38290950079649,571.8831741585916,100000,535000,13.136198397027329
2237,2237,hybrid,cnn,1,1,0,1,0,1941.2700000000077,873,10,10,72,0,0,no_lives,0.050000000000000044,4.002961446329491,4.389644052018278,93.91274117276431,591.2657890188735,100000,535873,5.3735792460502125
2238,2238,hybrid,cnn,1,1,0,1,0,546.7500000000026,325,3,3,79,0,0,no_lives,0.050000000000000044,3.950597931054922,4.333548592053927,93.73825455885667,595.1176090181791,100000,536198,2.020305715035647
2239,2239,hybrid,cnn,1,1,0,1,0,149.15000000000046,85,1,1,81,0,0,no_lives,0.050000000000000044,4.069839275584501,4.4564641054938825,93.52648162841797,586.9876662310432,100000,536283,0.5261329450295307
2240,2240,hybrid,cnn,1,1,0,1,0,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,3.8176825018156144,4.201626913888114,92.67640268234979,583.9375719342913,100000,536367,0.5243065269896761
2241,2241,hybrid,cnn,1,1,0,1,0,547.1100000000022,289,3,3,79,0,0,no_lives,0.050000000000000044,3.977185658930082,4.364165844801801,94.19304485387043,592.0204928177038,100000,536656,1.7844720089924522
2242,2242,hybrid,cnn,1,1,0,1,0,4333.309999999817,1669,22,22,60,0,0,no_lives,0.050000000000000044,3.923954258856479,4.309839010667201,93.10099531919961,580.5495103912627,100000,538325,10.116859812987968
2243,2243,hybrid,cnn,1,1,0,1,0,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,3.895651672197425,4.2850318758384045,92.7006252122962,594.0966793557872,100000,538417,0.5712934340117499
2244,2244,hybrid,cnn,1,1,0,1,0,546.0900000000033,391,3,3,79,0,0,no_lives,0.050000000000000044,3.996976436556453,4.386322787350706,93.31080607928888,583.5638790667209,100000,538808,2.410225893021561
2245,2245,hybrid,cnn,1,1,0,1,0,149.23000000000042,77,1,1,81,0,0,no_lives,0.050000000000000044,3.956339894951164,4.344995250949612,92.4862106125076,578.3012199897271,100000,538885,0.4735645820037462
2246,2246,hybrid,cnn,1,1,0,1,0,747.0400000000024,296,4,4,78,0,0,no_lives,0.050000000000000044,3.954131912138011,4.337965459034249,93.32916576797898,589.6152464376913,100000,539181,1.8185898369993083
2247,2247,hybrid,cnn,1,1,0,1,0,548.2300000000009,177,3,3,79,0,0,no_lives,0.050000000000000044,3.829393192873163,4.216165193730155,92.59077251024839,572.9731779798949,100000,539358,1.093104958999902
2248,2248,hybrid,cnn,1,1,0,1,0,347.450000000002,255,2,2,80,0,0,no_lives,0.050000000000000044,3.971091007718853,4.360060735777313,93.0266871433632,580.529037176394,100000,539613,1.5769719049567357
2249,2249,hybrid,cnn,1,1,0,1,0,149.2400000000004,76,1,1,81,0,0,no_lives,0.050000000000000044,3.887334528722261,4.2760842850333765,92.3987115558825,582.2386253758481,100000,539689,0.46994221198838204
2250,2250,hybrid,cnn,1,1,0,1,0,149.10000000000048,90,1,1,81,0,0,no_lives,0.050000000000000044,3.897338475121392,4.285186531808641,92.73602659437391,582.6702799479167,100000,539779,0.5641703360015526
2251,2251,hybrid,cnn,1,1,0,1,0,1141.0500000000077,895,6,6,76,0,0,no_lives,0.050000000000000044,3.934541393924692,4.320852045773128,92.99678938881645,582.4045307521714,100000,540674,5.516533184971195
2252,2252,hybrid,cnn,1,1,0,1,0,148.98000000000056,102,1,1,81,0,0,no_lives,0.050000000000000044,3.9402105960191465,4.329804563054852,93.06660655900544,579.0898374669692,100000,540776,0.6310853540198877
2253,2253,hybrid,cnn,1,1,0,1,0,148.41000000000082,159,1,1,81,0,0,no_lives,0.050000000000000044,4.03728021765655,4.427996344536355,92.25609377495148,569.6970660131682,100000,540935,0.9839935889467597
2254,2254,hybrid,cnn,1,1,0,1,0,148.98000000000056,102,1,1,81,0,0,no_lives,0.050000000000000044,3.7400609547016668,4.121008863636091,92.22374523387236,591.973586138557,100000,541037,0.632795269950293
2255,2255,hybrid,cnn,1,1,0,1,0,548.4400000000009,156,3,3,79,0,0,no_lives,0.050000000000000044,3.8163875540097556,4.199769223347689,92.56430577009152,587.165755834335,100000,541193,0.9649956530192867
2256,2256,hybrid,cnn,1,1,0,1,0,2744.389999999983,561,14,14,68,0,0,no_lives,0.050000000000000044,3.97532867344093,4.363671246696921,92.73435470934645,588.7312379452846,100000,541754,3.4266187880421057
2257,2257,hybrid,cnn,1,1,0,1,0,745.7100000000037,429,4,4,78,0,0,no_lives,0.050000000000000044,3.949746917455624,4.33449812480064,92.66305967033048,586.4115944175453,100000,542183,2.638585065957159
2258,2258,hybrid,cnn,1,1,0,1,0,347.020000000002,298,2,2,80,0,0,no_lives,0.050000000000000044,4.026125827891715,4.414596795235704,92.69784952970159,593.5575042314978,100000,542481,1.8408656300161965
2259,2259,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,3.8098180814721117,4.197618881861369,92.72074293816226,586.7019983050467,100000,542568,0.5399486570386216
2260,2260,hybrid,cnn,1,1,0,1,0,12524.119999999533,2588,63,63,19,0,0,no_lives,0.050000000000000044,3.9074663511568097,4.2941529695549185,92.20983530012128,578.5485280197591,100000,545156,15.148071596981026
2261,2261,hybrid,cnn,1,1,0,1,0,349.0600000000005,94,2,2,80,0,0,no_lives,0.050000000000000044,3.8546391776267517,4.242071319133677,92.60051394523458,583.077805539395,100000,545250,0.5780262620537542
2262,2262,hybrid,cnn,1,1,0,1,0,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,4.043834434903187,4.43195564073065,93.29589561794116,619.0878969275433,100000,545342,0.5691388580016792
2263,2263,hybrid,cnn,1,1,0,1,0,547.1300000000023,287,3,3,79,0,0,no_lives,0.050000000000000044,4.031452355069151,4.419273352373768,92.65766056074082,587.8364709727856,100000,545629,1.7727125749806874
2264,2264,hybrid,cnn,1,1,0,1,0,744.5700000000046,543,4,4,78,0,0,no_lives,0.050000000000000044,3.881224990330129,4.266691637741707,92.15021319591318,583.4839064455823,100000,546172,3.363870569039136
2265,2265,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,4.1574439098095075,4.542484453354759,92.85284800913142,593.0159298250045,100000,546259,0.5401926369522698
2266,2266,hybrid,cnn,1,1,0,1,0,5127.729999999819,2227,26,26,56,0,0,no_lives,0.050000000000000044,3.9332197512753835,4.320452485803965,92.02027752263481,583.7388664694394,100000,548486,13.527548536018003
2267,2267,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,3.7815580011784347,4.170952281732669,91.17867103664355,575.8638758166082,100000,548573,0.5412910970044322
2268,2268,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,3.8903442676039948,4.27818828615649,91.69736068550198,579.1644423912311,100000,548660,0.5358148330124095
2269,2269,hybrid,cnn,1,1,0,1,0,149.11000000000047,89,1,1,81,0,0,no_lives,0.050000000000000044,4.058982701783769,4.448292517929934,92.65727328182606,571.5348603323604,100000,548749,0.5482700790162198
2270,2270,hybrid,cnn,1,1,0,1,0,346.1500000000029,385,2,2,80,0,0,no_lives,0.050000000000000044,3.8987194132495238,4.283664492817668,92.21587853369775,578.7363620510349,100000,549134,2.3775072150165215
2271,2271,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,3.906489999814965,4.2909252259923125,92.14557139078777,595.3300170898438,100000,549221,0.5392530900426209
2272,2272,hybrid,cnn,1,1,0,1,0,348.49000000000103,151,2,2,80,0,0,no_lives,0.050000000000000044,4.0458214804036725,4.431937683497043,91.77520762058283,602.2689045280811,100000,549372,0.9365585020277649
2273,2273,hybrid,cnn,1,1,0,1,0,10130.839999999702,1916,51,51,31,0,0,no_lives,0.050000000000000044,3.9801010264235397,4.3677451756154815,92.133760679241,587.5548741892136,100000,551288,11.308173857978545
2274,2274,hybrid,cnn,1,1,0,1,0,348.25000000000125,175,2,2,80,0,0,no_lives,0.050000000000000044,3.98859153679439,4.378833142689296,92.68161403111048,598.6518225097657,100000,551463,1.088696117978543
2275,2275,hybrid,cnn,1,1,0,1,0,148.9000000000006,110,1,1,81,0,0,no_lives,0.050000000000000044,4.047917501492933,4.436462220278654,90.97455333362926,583.0850527676669,100000,551573,0.6872804979793727
2276,2276,hybrid,cnn,1,1,0,1,0,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,3.843651761179385,4.234045876109081,91.81718594094981,577.0572698841925,100000,551665,0.5740563099971041
2277,2277,hybrid,cnn,1,1,0,1,0,6133.7199999998875,1628,31,31,51,0,0,no_lives,0.050000000000000044,4.05391143441786,4.44184522063492,92.12454968295461,596.6554131472726,100000,553293,9.809987851011101
2278,2278,hybrid,cnn,1,1,0,1,0,149.03000000000054,97,1,1,81,0,0,no_lives,0.050000000000000044,3.9089478217449383,4.2968078446142455,91.89706507417344,603.3318626167847,100000,553390,0.5968525590142235
2279,2279,hybrid,cnn,1,1,0,1,0,149.21000000000043,79,1,1,81,0,0,no_lives,0.050000000000000044,3.8362484808209576,4.227926459493516,91.82999893381626,594.2794382602353,100000,553469,0.48702837200835347
2280,2280,hybrid,cnn,1,1,0,1,0,947.9800000000015,202,5,5,77,0,0,no_lives,0.050000000000000044,4.035655871476277,4.427638213233192,92.01300045051197,581.77392578125,100000,553671,1.2463898449786939
2281,2281,hybrid,cnn,1,1,0,1,0,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,4.119023580743809,4.511520730124579,92.04467688666449,602.7329323508523,100000,553770,0.6107052860315889
2282,2282,hybrid,cnn,1,1,0,1,0,547.0800000000023,292,3,3,79,0,0,no_lives,0.050000000000000044,4.078925899855078,4.465853610267378,92.41380001747444,583.8548115769478,100000,554062,1.8045640959753655
2283,2283,hybrid,cnn,1,1,0,1,0,149.15000000000046,85,1,1,81,0,0,no_lives,0.050000000000000044,3.705296522028306,4.088720691905302,90.50515729118796,571.7203236299403,100000,554147,0.5258841859758832
